genres,app_name,tags,id
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Breach & Clear: Deadline Rebirth (2016),"['Zombies', 'Strategy', 'Action', 'RPG', 'Indie', 'Military', 'Real Time Tactics', 'Loot', 'Tactical RPG', 'Action RPG']",310890.0
", ', A, c, t, i, o, n, ', ,,  , ', R, a, c, i, n, g, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Trucker,"['Simulation', 'Racing', 'Action']",451660.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",The Charnel House Trilogy,"['Adventure', 'Horror', 'Indie', 'Point & Click', 'Psychological Horror', 'Mystery', 'Noir', 'Pixel Graphics', 'Female Protagonist', 'Singleplayer', 'Short']",288930.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",Ethereal Legends,"['Action', 'Adventure', 'RPG', 'Indie']",428980.0
", ', A, c, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ,,  , ', R, P, G, ', ,,  , ', I, n, d, i, e, ', ",Dungeon Defenders: Quest for the Lost Eternia Shards Part 3,"['Strategy', 'Action', 'RPG', 'Indie']",204383.0
", ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Megadimension Neptunia VII Swimsuit Pack,"['Strategy', 'RPG']",476864.0
", ', R, P, G, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Crusader Kings II: Military Orders Unit Pack,"['Strategy', 'RPG', 'Simulation']",226668.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",FSX: Steam Edition - Skychaser Add-On,['Simulation'],379564.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ",Electric Highways - OST,"['Adventure', 'Indie', 'Free to Play']",413840.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",Space Radiance,"['Indie', 'Casual']",487420.0
", ', C, a, s, u, a, l, ', ",Tropical Fish Shop 2,"['Casual', 'Match 3', 'Hidden Object']",451350.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Molten Armor,"['Action', 'Indie', 'Strategy', 'Tower Defense', 'Singleplayer', 'Nonlinear', 'Story Rich']",693670.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Bubble Struggle: Adventures,"['Action', 'Indie', 'Strategy']",764970.0
", ', C, a, s, u, a, l, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Halloween Content Pack,"['Strategy', 'Free to Play', 'Massively Multiplayer', 'Casual']",546860.0
", ', S, t, r, a, t, e, g, y, ', ",Wargame: Red Dragon,"['Strategy', 'RTS', 'Military', 'Realistic', 'Multiplayer', 'Cold War', 'Wargame', 'Tactical', 'Real Time Tactics', 'Naval', 'Simulation', 'War', 'Alternate History', 'Action', 'Real-Time', 'Singleplayer', 'Difficult', 'Co-op', 'Adventure', 'Atmospheric']",251060.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ",Murder Miners,"['Indie', 'Action', 'FPS', 'Zombies', 'Multiplayer', 'Sandbox', 'Shooter', 'First-Person', 'Co-op', 'Arena Shooter', 'PvP', 'Voxel', 'Building', 'Sci-fi', 'Competitive', 'Team-Based', 'Parkour', 'Controller', 'Casual', 'Great Soundtrack']",274900.0
", ', I, n, d, i, e, ', ",Project G,"['Indie', ""Shoot 'Em Up"", 'Side Scroller']",465670.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",Chika Militant Cockroach,"['Casual', 'Indie', 'Adventure', 'Action', '2D', 'Singleplayer', 'Top-Down', 'Survival', 'War', 'Action-Adventure']",590420.0
", ', A, c, t, i, o, n, ', ",Call of Duty®: Advanced Warfare - Italy Exoskeleton Pack,['Action'],333087.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",The Cleansing - Versus,"['Early Access', 'Action', 'Strategy', 'Indie', 'RPG']",625580.0
", ', A, c, t, i, o, n, ', ,,  , ', R, P, G, ', ",Lord of the Rings: War in the North,"['RPG', 'Action', 'Co-op', 'Fantasy', 'Hack and Slash', 'Online Co-Op', 'Third Person', 'Action RPG', 'Adventure', 'Singleplayer', 'Multiplayer', 'Controller', 'Open World', 'Gore', 'Atmospheric', 'Medieval', '3D Vision', 'Female Protagonist', 'Linear', 'Strategy']",32800.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",Flip,"['Indie', 'Casual', 'Puzzle']",365510.0
", ', A, d, v, e, n, t, u, r, e, ', ",Nancy Drew®: The Haunted Carousel,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",31820.0
", ', A, c, t, i, o, n, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",Endless Treasure Hunt,"['Action', 'Indie', 'Casual']",714290.0
", ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",Driftland: The Magic Revival,"['Early Access', 'Strategy', 'Simulation', 'RTS', 'God Game', '4X', 'Indie', 'Real-Time', 'Management', 'City Builder', 'Resource Management', 'Survival', 'Base Building']",718650.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",A Bastard's Tale Demo,"['Action', 'Adventure', 'Indie']",372730.0
", ', A, c, t, i, o, n, ', ",Clan of Champions - Item Box +,['Action'],215303.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith® 2014 Edition – Remastered – Twisted Sister - “I Wanna Rock”,"['Casual', 'Simulation']",509716.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",Hospital Manager,"['Simulation', 'Management']",348290.0
", ', S, t, r, a, t, e, g, y, ', ","Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack",['Strategy'],56431.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",HIBIKAKEYIRONOKISEKI / 裂色的奇迹 / ひびかけ色のキセキ,"['Free to Play', 'Adventure', 'Indie', 'RPG', 'Anime']",759970.0
", ', A, d, v, e, n, t, u, r, e, ', ",Journey Of The Light - Soundtrack,"['Adventure', 'Indie', 'Casual', 'Puzzle', 'Singleplayer']",379620.0
", ', A, c, t, i, o, n, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ",Naev,"['Free to Play', 'Indie', 'Action', 'Space']",598530.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",A Girls Fabric Face,"['Adventure', 'Indie', 'Horror', 'Psychological Horror', 'First-Person', 'Thriller', 'Violent']",603810.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",CAFE 0 ~The Sleeping Beast~ - Original Soundtrack,"['Adventure', 'Indie', 'Casual']",562891.0
", ', A, d, v, e, n, t, u, r, e, ', ",Princess Isabella,"['Adventure', 'Hidden Object', 'Puzzle', 'Casual', 'Point & Click']",292660.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Jewels of the Mysterious Woodland,"['Indie', 'Casual', 'Strategy', 'Adventure', 'Match 3', 'Puzzle', 'Mouse only', 'Singleplayer', 'Atmospheric', 'Difficult', 'Mystery', 'Clicker', 'Illuminati', 'Minimalist', 'Card Game', 'Hidden Object']",685370.0
", ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Antihero Oliver Character,"['Strategy', 'Indie']",652491.0
", ', A, c, t, i, o, n, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",STAR WARS™ Starfighter™,"['Action', 'Simulation', 'Star Wars', 'Space', 'Sci-fi', 'Singleplayer', 'Flight']",32350.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, p, o, r, t, s, ', ",Laser Lasso BALL,"['Sports', 'Indie', 'Action']",502700.0
", ', R, P, G, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",Decromancer,"['Early Access', 'RPG', 'Card Game', 'Trading Card Game']",367820.0
", ', A, c, t, i, o, n, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Subwar 2050,"['Action', 'Simulation', 'Strategy']",752060.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",War of the Human Tanks - ALTeR,"['Strategy', 'Indie', 'Anime', 'Adventure', 'Cute']",301920.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Fantasy Grounds - The Sixth Gun Companion (Savage Worlds),"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Online Co-Op', 'Software', 'Party-Based RPG', 'Story Rich', 'Utilities', 'Sandbox', 'Western', 'Comic Book']",690540.0
", ', I, n, d, i, e, ', ",Rivals of Aether: Ori and Sein,['Indie'],686220.0
", ', D, e, s, i, g, n,  , &, a, m, p, ;,  , I, l, l, u, s, t, r, a, t, i, o, n, ', ,,  , ', P, h, o, t, o,  , E, d, i, t, i, n, g, ', ,,  , ', U, t, i, l, i, t, i, e, s, ', ",ePic Character Generator - Portrait: Male,"['Design & Illustration', 'Utilities', 'Photo Editing']",488992.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Yerah,"['Adventure', 'RPG', 'Indie', 'Casual', 'Simulation']",717380.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith® 2014 – My Chemical Romance Song Pack II,"['Casual', 'Simulation']",436571.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",Immortal Planet,"['Action', 'Indie', 'RPG', 'Adventure', 'Isometric', 'Difficult']",631980.0
", ', S, t, r, a, t, e, g, y, ', ",Sid Meier's Civilization: Beyond Earth Exoplanets Map Pack,['Strategy'],304010.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",FSX Steam Edition: Cessna C152 II Add-On,['Simulation'],500233.0
", ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Epic Little War Game,"['Strategy', 'Indie']",597200.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith® 2014 – The Doors - “Roadhouse Blues”,"['Casual', 'Simulation']",271447.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",Super Army of Tentacles 3: The Search for Army of Tentacles 2,"['Adventure', 'RPG', 'Indie', 'Visual Novel', 'Lovecraftian', 'Female Protagonist', 'Post-apocalyptic', 'Sci-fi', 'Funny', 'Illuminati', 'Casual', 'Singleplayer', 'Dark Humor', 'Demons', 'Nonlinear', 'Conversation', 'Silent Protagonist', 'Werewolves', 'Science', 'Atmospheric']",592200.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith® 2014 – The Smashing Pumpkins Song Pack,"['Casual', 'Simulation']",258347.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ",Agent Walker: Secret Journey,"['Casual', 'Adventure', 'Hidden Object', 'Female Protagonist', 'Puzzle', 'Point & Click', 'Fantasy', 'Singleplayer', 'Mystery', '2D', 'Indie', 'Family Friendly', 'Great Soundtrack', 'Story Rich', 'Atmospheric', 'Horror']",497580.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",APOX,"['Strategy', 'Action', 'Indie', 'RTS']",80000.0
", ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Command: Modern Air / Naval Operations WOTY,"['Simulation', 'Strategy', 'Naval', 'Wargame', 'Military', 'Realistic', 'Singleplayer', 'Modern', 'Real-Time with Pause', 'Tactical', 'Cold War', 'War']",321410.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ",I and Me,"['Indie', 'Action', 'Puzzle', 'Puzzle-Platformer', 'Great Soundtrack', 'Platformer', 'Cute']",399600.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Statues,"['Indie', 'Adventure', 'Action', 'Horror']",413680.0
", ', A, c, t, i, o, n, ', ,,  , ', R, P, G, ', ",PAYDAY 2: h3h3 Character Pack,"['Violent', 'Action', 'RPG', 'Memes']",758420.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",Black Shark 2: Republic Campaign,['Simulation'],316961.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith - Rush - YYZ,"['Casual', 'Simulation']",222041.0
", ', A, c, t, i, o, n, ', ",Shadow Warrior Classic Redux,"['FPS', 'Classic', 'Action', 'Shooter', 'Comedy', 'Retro', 'Ninja', 'Singleplayer', 'Gore', 'First-Person', 'Nudity', 'Funny', 'Remake', ""1990's"", 'Adventure', 'Dark Humor', 'Violent', 'Difficult']",225160.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ,,  , ', R, P, G, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",SpacerX - Dome Survivals,"['Early Access', 'Action', 'Adventure', 'RPG', 'Massively Multiplayer', 'Indie']",644800.0
", ', A, c, t, i, o, n, ', ",Saints Row: The Third - Horror Pack,['Action'],55399.0
", ', C, a, s, u, a, l, ', ,,  , ', S, p, o, r, t, s, ', ",Gridiron Solitaire,"['Sports', 'Casual', 'Card Game', 'Strategy', 'Football']",266270.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",X-Plane 11 - Add-on: Aerosoft - Airport Bali,['Simulation'],675340.0
", ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ","Gremlins, Inc. – Astral Gamblers","['Strategy', 'Indie']",459853.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ",Final Cut: Homage Collector's Edition,"['Adventure', 'Casual', 'Hidden Object']",749000.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ",BlastZone 2 Demo,"['Action', 'Indie']",349620.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, a, c, i, n, g, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Revhead,"['Racing', 'Action', 'Indie', 'Simulation']",589760.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Skript,"['Indie', 'Casual', 'Simulation']",746890.0
", ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",Starving,"['Indie', 'Casual', 'Puzzle']",588090.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",The Fall of Lazarus,"['Adventure', 'Indie', 'Exploration', 'Space', 'First-Person', 'Mystery', 'Female Protagonist', 'Story Rich', 'Singleplayer', 'Walking Simulator', 'Sci-fi', 'Atmospheric', 'Puzzle']",622010.0
", ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Rise of the Ancients,"['Indie', 'Strategy', 'Tower Defense']",485950.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Rayless,"['Strategy', 'RPG', 'Indie']",584760.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",TS Marketplace: COV AB Vans Wagon Pack 02,['Simulation'],326045.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ",Echoes of the Fey - The Immolation Soundtrack,"['Adventure', 'Indie', 'Free to Play']",589330.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",it's always monday,"['Adventure', 'Indie', 'Simulation']",558660.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith® 2014 Edition – Remastered – Escape The Fate - “This War Is Ours (The Guillotine II)”,"['Casual', 'Simulation']",637726.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",The Room,"['Puzzle', 'Adventure', 'Point & Click', 'Indie', 'Mystery', 'Atmospheric', 'Singleplayer', 'Short', 'Hidden Object', 'Horror', 'Casual', 'First-Person', 'Steampunk']",288160.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Deity Quest Demo,"['Strategy', 'Adventure', 'RPG', 'Indie']",341210.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', R, P, G, ', ",Wizardry 6: Bane of the Cosmic Forge,"['RPG', 'Adventure', 'First-Person', 'Turn-Based Combat', 'Dungeon Crawler', 'Party-Based RPG', 'Classic', 'Grid-Based Movement', 'Fantasy', 'Turn-Based', 'CRPG']",245410.0
", ', I, n, d, i, e, ', ",Eaten Alive,"['Indie', 'Zombies', 'Pixel Graphics', 'Point & Click', 'Survival', 'RPGMaker', 'Female Protagonist', 'Adventure']",403560.0
", ', A, c, t, i, o, n, ', ",Bloody Good Time,"['Action', 'FPS', 'Multiplayer', 'Comedy', 'Funny', 'Shooter', 'Gore', 'First-Person']",2450.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ",Tower Unite - Original Soundtrack,"['Action', 'Adventure', 'Massively Multiplayer', 'Indie', 'Casual']",461740.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",Train Simulator: Albula Line: St Moritz - Thusis Route Add-On,['Simulation'],376966.0
", ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Aloha Paradise Hotel,"['Free to Play', 'Strategy', 'Simulation']",598820.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith® 2014 – Lynyrd Skynyrd - “Simple Man”,"['Casual', 'Simulation']",294998.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, p, o, r, t, s, ', ,,  , ', E, a, r, l, y,  , A, c, c, e, s, s, ', ",ARENA GODS®,"['Early Access', 'Sports', 'Action', 'Indie', 'Violent', 'Fighting', 'Multiplayer', 'Competitive', 'Funny']",410830.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ",Edna & Harvey: The Breakout,"['Point & Click', 'Adventure', 'Indie', 'Comedy', 'Female Protagonist', 'Funny', 'Singleplayer', 'Dark Humor', 'Psychological']",255320.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ",The Novelist,"['Indie', 'Adventure', 'Story Rich', 'Casual', 'Atmospheric', 'Exploration', 'First-Person', 'Stealth', 'Choices Matter', 'Singleplayer', 'Walking Simulator', 'Short']",245150.0
", ', A, c, t, i, o, n, ', ",Freespace 2,"['Space', 'Sci-fi', 'Action', 'Simulation', 'Classic', 'Moddable', 'Space Sim', 'Singleplayer', 'Multiplayer']",273620.0
", ', I, n, d, i, e, ', ,,  , ', R, a, c, i, n, g, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, p, o, r, t, s, ', ",Assetto Corsa - Porsche Pack II,"['Racing', 'Sports', 'Indie', 'Simulation']",540710.0
", ', A, c, t, i, o, n, ', ",EARTH DEFENSE FORCE 4.1 The Shadow of New Despair,"['Action', 'Third-Person Shooter', 'Co-op', 'Aliens', 'Mechs', 'Anime', 'Sci-fi', 'Local Co-Op', 'Online Co-Op', 'Funny', 'Robots', 'Split Screen', 'Shooter', 'Multiplayer', 'Comedy', 'Difficult', 'Memes', 'Gore', 'Destruction', 'Singleplayer']",410320.0
", ', S, i, m, u, l, a, t, i, o, n, ', ",Train Simulator: The Rhine Railway: Mannheim - Karlsruhe Route Add-On,"['Simulation', 'Trains', 'Open World', 'Realistic', 'Sandbox', 'Physics', 'Atmospheric', 'Family Friendly', 'TrackIR']",277768.0
", ', A, c, t, i, o, n, ', ",Battlezone - Bobblehead Pack,['Action'],623133.0
", ', A, c, t, i, o, n, ', ",Street Fighter X Tekken: Tekken Boost Gem Pack 1,['Action'],210076.0
", ', A, c, t, i, o, n, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ,,  , ', M, a, s, s, i, v, e, l, y,  , M, u, l, t, i, p, l, a, y, e, r, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",ONRAID,"['Free to Play', 'Action', 'Massively Multiplayer', 'Multiplayer', '2D', 'Indie', 'Strategy', 'Shooter', 'Co-op', 'Survival', 'Adventure', 'Platformer', 'Gore', 'Singleplayer', 'Online Co-Op']",511800.0
", ', A, c, t, i, o, n, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ","Axe, Bow & Staff","['Action', 'RPG', 'Indie', 'Co-op', 'Pixel Graphics']",432230.0
", ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Fantasy Grounds - Deadlands Reloaded: OneSheet Adventure PAK (Savage Worlds),"['Strategy', 'RPG', 'Indie']",565450.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Infectonator: Survivors,"['Strategy', 'Zombies', 'Indie', 'Survival', 'Simulation', 'Pixel Graphics', 'RPG', 'Action', 'Tower Defense', 'Adventure', 'Rogue-like', 'Procedural Generation', 'Perma Death', 'Multiplayer', 'Singleplayer', 'RTS', '2D']",269310.0
", ', I, n, d, i, e, ', ",Wondershot,"['Indie', 'Local Multiplayer', '4 Player Local', 'Multiplayer']",430190.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith® 2014 – Mötley Crüe - “Kickstart My Heart”,"['Casual', 'Simulation']",390406.0
", ', C, a, s, u, a, l, ', ",NotGTAV,"['Memes', 'Parody', 'Funny', 'Singleplayer', 'Satire', 'Indie', 'Comedy', 'Gore', 'Horror', 'Open World', 'Action', 'Dating Sim', 'Difficult', 'Mature', 'Multiplayer']",369580.0
", ', A, c, t, i, o, n, ', ,,  , ', A, d, v, e, n, t, u, r, e, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', I, n, d, i, e, ', ,,  , ', R, P, G, ', ",Dragons and Titans,"['Free to Play', 'Dragons', 'MOBA', 'Multiplayer', 'RPG', 'Action', 'Adventure', 'Singleplayer', 'Indie', 'Massively Multiplayer', 'Co-op', 'Fantasy', 'Strategy', 'PvP', 'Survival', 'MMORPG', 'Open World', 'FPS', 'Sandbox', 'Atmospheric']",263500.0
", ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Glittermitten Grove,"['Strategy', 'Simulation', '2D', 'Singleplayer']",536890.0
", ', A, d, v, e, n, t, u, r, e, ', ,,  , ', C, a, s, u, a, l, ', ,,  , ', I, n, d, i, e, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Vex,"['Indie', 'Casual', 'Adventure', 'Strategy', 'Kickstarter', 'Crowdfunded', 'Arcade', 'Retro', '3D Platformer']",496480.0
", ', R, P, G, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",SpellForce 2 - Anniversary Edition,"['Strategy', 'RPG', 'RTS', 'Action', 'Fantasy', 'Singleplayer']",39550.0
", ', A, c, t, i, o, n, ', ",Section 8: Prejudice Blitz Pack,['Action'],97106.0
", ', C, a, s, u, a, l, ', ,,  , ', F, r, e, e,  , t, o,  , P, l, a, y, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, p, o, r, t, s, ', ",Zaccaria Pinball - Combat Table,"['Free to Play', 'Casual', 'Simulation', 'Sports']",478057.0
", ', A, c, t, i, o, n, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ,,  , ', S, t, r, a, t, e, g, y, ', ",Port Royale 3: Dawn of Pirates DLC,"['Simulation', 'Strategy', 'Action']",215971.0
", ', C, a, s, u, a, l, ', ,,  , ', S, i, m, u, l, a, t, i, o, n, ', ",Rocksmith® 2014 – Megadeth - “Tornado of Souls”,"['Casual', 'Simulation']",390432.0
